Date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2017-04-28,206.4478759765625,207.18493412148746,206.31779755231412,207.15892108292857,63532800
2017-05-01,206.96817016601562,207.39307188967717,206.55194827702297,206.96817016601562,66882500
2017-05-02,207.04624938964844,207.22834070095143,206.63869405097995,207.10694208293043,57375700
2017-05-03,206.79481506347656,207.14167778056154,206.11844930448552,207.04629218729562,73137700
2017-05-04,207.03758239746094,207.1763274642226,206.18779201859695,207.09828832596585,61462700
2017-05-05,207.85267639160156,207.8700228314147,206.96819320152605,207.4104414122922,62001300
2017-05-08,207.81800842285156,208.04345922726574,207.39310662801898,207.89604755921138,48385700
2017-05-09,207.627197265625,208.27754973957022,207.28033467398123,208.07811201903442,51363200
2017-05-10,208.00009155273438,208.00009155273438,207.3757520235191,207.58386961040986,54293800
2017-05-11,207.57522583007812,207.73998395055054,206.49130475482116,207.54921278278863,62358300
2017-05-12,207.2283172607422,207.61852611513942,206.9595070106342,207.323702823502,53912700
2017-05-15,208.3729248046875,208.49432339778545,207.6358534120865,207.65319984865886,61918900
2017-05-16,208.1821746826172,208.6937821457131,207.79196582485682,208.66776910395944,51241800
2017-05-17,204.48822021484375,208.1822184667827,204.4275142836807,208.1822184667827,172174100
2017-05-18,205.31199645996094,206.16178687138375,204.1500230206345,204.4101667229153,107047700
2017-05-19,206.6473388671875,207.3150378116319,205.74552254718085,205.7975486306391,115011400
2017-05-22,207.69659423828125,207.8613523347789,207.08960117075563,207.15896046579584,61010600
2017-05-23,208.15614318847656,208.32090125928147,207.68788201550953,208.0694242360147,48341700
2017-05-24,208.6417999267578,208.7458521156482,208.05213998297606,208.3903360597866,46927700
2017-05-25,209.63894653320312,209.91643660540873,208.94524781559892,209.15335213829823,64071700
2017-05-26,209.59559631347656,209.76034115533866,209.37013232622007,209.44817144575288,46629900
2017-05-30,209.4134979248047,209.6649617278017,209.11867464364815,209.2747528872763,35201900
2017-05-31,209.36146545410156,209.7430076799328,208.6677535190861,209.70831480588197,91796000
2017-06-01,211.02639770507812,211.0437441446966,209.53492145284687,209.82107816499718,68962000
2017-06-02,211.72874450683594,211.88483597701514,210.78356877734706,211.078392049241,88666100
2017-06-05,211.5727081298828,211.8415184151761,211.373257143443,211.55536168944082,44698800
2017-06-06,210.89630126953125,211.56398693426056,210.81824891852972,211.00902003172516,50375400
2017-06-07,211.28651428222656,211.511965042533,210.566789292094,211.23448820149852,54144300
2017-06-08,211.3905792236328,211.86750704489805,210.86162531849425,211.38191262013916,65950700
2017-06-09,211.06976318359375,212.4571740689785,209.80373768461638,211.65940983280444,132256400
2017-06-12,211.02639770507812,211.07842379247697,210.1766074041648,210.82695995956365,86108100
2017-06-13,212.05825805664062,212.11028413557858,211.21713449659887,211.56398384382138,60067000
2017-06-14,211.78953552246094,212.3358228089621,210.96574482665926,212.32715620270207,78602300
2017-06-15,211.38192749023438,211.50332610496415,210.15926150737687,210.43673838470633,66464900
2017-06-16,211.42808532714844,211.59364686891837,210.54801112129442,211.54136707593415,84553100
2017-06-19,213.188232421875,213.24922107751615,212.16001447840495,212.2558651909659,65123800
2017-06-20,211.75048828125,212.83969496548008,211.73307054740792,212.83098609855904,56906400
2017-06-21,211.69821166992188,212.25588496879118,211.22768022549286,212.14261651319507,55977600
2017-06-22,211.60240173339844,212.2036460753738,211.4281312869086,211.7069746380786,44148100
2017-06-23,211.8550262451172,212.1861359812814,211.27992201960026,211.66332483661154,66986800
2017-06-26,211.99444580078125,212.94424402812868,211.7853266502287,212.5259791350665,56700500
2017-06-27,210.28662109375,212.0729228867936,210.26919006225233,211.7766485352585,82247700
2017-06-28,212.1687774658203,212.36918779574532,211.07084849322783,211.30612088678072,70042600
2017-06-29,210.30404663085938,212.36917839400562,209.09284924505067,212.31689859685977,106949700
2017-06-30,210.6961212158203,211.4890667885199,210.50441979613515,211.11437281514307,86820700
2017-07-03,211.0534210205078,212.07291695089415,211.0534210205078,211.63723424751635,39153800
2017-07-05,211.54135131835938,211.75047047471907,210.60898409299267,211.41936071182323,54427600
2017-07-06,209.60693359375,210.89655056421648,209.4239410235178,210.7745599493883,65400800
2017-07-07,210.96630859375,211.11443913804672,209.61568936565516,210.1820849366538,57972300
2017-07-10,211.1928253173828,211.56751934898887,210.66129189764914,210.96627510253822,36663300
2017-07-11,211.0359649658203,211.34965700689543,209.868338650255,211.19280433836818,50354600
2017-07-12,212.62184143066406,212.78740296452568,212.00317951526242,212.00317951526242,59610400
2017-07-13,212.9791259765625,213.09240773141693,212.4040216309671,212.63058514067592,39471600
2017-07-14,213.97250366210938,214.32976669747507,212.88329681963978,212.97914755361637,60262700
2017-07-17,213.94635009765625,214.2774732113337,213.77207967318748,213.89407029991375,33531900
2017-07-18,214.0596466064453,214.11192640779015,213.19698999630938,213.53682200103287,42742500
2017-07-19,215.21859741210938,215.2273062816799,214.36464953877393,214.37337170432852,51034300
2017-07-20,215.3144073486328,215.5932373778615,214.76544286211356,215.4712467470774,47135200
2017-07-21,215.1227264404297,215.148866342668,214.5127599322484,214.73932347962415,82340800
2017-07-24,215.0704345703125,215.2098429424349,214.59988976445536,215.04428137355856,46622300
2017-07-25,215.59323120117188,215.9243543163771,215.3666809779153,215.81978142442844,54915600
2017-07-26,215.60189819335938,215.91559021631582,215.34049925421118,215.88074145642227,47575400
2017-07-27,215.4015350341797,216.09863004837075,214.07705583681485,216.06378128085285,70766600
2017-07-28,215.1488800048828,215.2795795243739,214.4692159115618,214.92231644312002,50088400
2017-07-31,215.02684020996094,215.6455021888008,214.8177077305891,215.5496514644196,65838700
2017-08-01,215.50607299804688,215.662912370428,214.98324849815106,215.62806360855865,55050400
2017-08-02,215.61062622070312,215.75004785602735,214.67825899244878,215.63676611532904,47211200
2017-08-03,215.19239807128906,215.52350787130842,214.91355477024075,215.4973679738327,40856000
2017-08-04,215.58450317382812,215.9156129636254,215.2011002947134,215.68035389360682,60191800
2017-08-07,215.98541259765625,215.98541259765625,215.54972974605585,215.65430267171007,31995000
2017-08-08,215.4538116455078,216.8915725839997,215.07913089231317,215.6716530032204,61719400
2017-08-09,215.44515991210938,215.49743972446757,214.4082326470555,214.76549575948303,62632600
2017-08-10,212.40406799316406,214.7393346504692,212.35178818596785,214.6086218364951,120479500
2017-08-11,212.71771240234375,213.31024777490836,212.3953114663189,212.6305838418946,74869900
2017-08-14,214.8264617919922,215.04430318450682,213.96381838706367,213.9986671596333,73291900
2017-08-15,214.80029296875,215.2272668271467,214.49532303787947,215.20983579521703,55242700
2017-08-16,215.1749725341797,215.72393698714532,214.7479987045419,215.3231030556506,56715500
2017-08-17,211.82022094726562,214.87872214140077,211.82022094726562,214.56503005215566,128490400
2017-08-18,211.4890899658203,212.77870696105012,211.04468512785718,211.65463821371043,136748000
2017-08-21,211.65464782714844,211.91606010323903,210.72229377413484,211.42809761239295,65469700
2017-08-22,213.86798095703125,214.02482038733388,212.2211004589322,212.2385314942939,63140100
2017-08-23,213.10113525390625,213.52810911682874,212.75259438750788,212.90072492052627,50203800
2017-08-24,212.6044464111328,213.6413600571869,212.3953139308632,213.48452066897022,50741700
2017-08-25,213.10113525390625,214.01607164817918,212.95300472088786,213.39739631994303,64445900
2017-08-28,213.10984802246094,213.65879919803734,212.69158304604505,213.632659299009,40565600
2017-08-29,213.35385131835938,213.6152503356472,211.68081783182186,211.79409960330165,51135700
2017-08-30,214.36456298828125,214.6346973877078,213.15336580780374,213.33635836277287,62030800
2017-08-31,215.6542205810547,215.8982018213985,214.3994523187264,214.98326552211907,103803900
2017-09-01,215.9591827392578,216.3861565425385,215.81105222693105,216.02889356199628,62007000
2017-09-05,214.40814208984375,215.68034126916962,213.44092608177485,215.45377778332872,91398800
2017-09-06,215.14013671875,215.47125986359848,214.5563234290314,215.087856916086,57916900
2017-09-07,215.11399841308594,215.46255259340205,214.70445556120356,215.44512156039062,58034700
2017-09-08,214.8612518310547,215.32307436468693,214.61727061690857,214.8263897741887,63832800
2017-09-11,217.1529541015625,217.23137378819135,216.1160272584276,216.13344499146996,71364800
2017-09-12,217.88494873046875,217.91979750068376,217.33598420370916,217.51897681128986,56896000
2017-09-13,217.98951721191406,218.0243792795309,217.48412359933445,217.5974053751146,59228000
2017-09-14,217.9197540283203,218.1201776290177,217.492793522443,217.66706393071823,95446300
2017-09-15,218.21316528320312,218.30072625480452,217.6702418285857,217.7753203392943,95432400
2017-09-18,218.67726135253906,219.02753193324287,218.29195569658518,218.5809349385506,46235200
2017-09-19,218.89617919921875,218.98375352353474,218.57217825078814,218.92244882412038,47108100
2017-09-20,218.97500610351562,219.08885006210673,217.9767201891611,218.98377155384847,59574100
2017-09-21,218.3883056640625,218.90495950301064,218.21317035482198,218.81739852937417,48211400
2017-09-22,218.4320526123047,218.59843580213592,218.06426452202962,218.09053414548032,51214000
2017-09-25,217.98548889160156,218.52842573690629,217.24116046476377,218.17814174606968,57064400
2017-09-26,218.11685180664062,218.65977529348143,217.88041178154594,218.41458317929732,54082000
2017-09-27,218.96620178222656,219.35150736988413,217.9328810369664,218.81733614371592,81001400
2017-09-28,219.2289276123047,219.3077364805443,218.5984299424583,218.68599089762515,44778800
2017-09-29,219.99952697753906,220.07834920827898,219.03627629237042,219.22016365284554,85578000
2017-10-02,220.95407104492188,220.95407104492188,220.0520981995578,220.22724686046223,59023000
2017-10-03,221.42689514160156,221.4531647632962,220.87520636208524,220.95402858913346,66810200
2017-10-04,221.68963623046875,221.93482830911222,221.1642169979664,221.27806094946735,55953600
2017-10-05,223.003173828125,223.02067800399251,221.7246608055824,222.02239213892577,63522800
2017-10-06,222.74923706054688,223.03821633289445,222.29388793015156,222.5565842123152,80646000
2017-10-09,222.38143920898438,223.03820660969726,222.11872957630584,222.97691526718688,35803100
2017-10-10,222.9681396484375,223.34469322256305,222.4076986932,222.95063547249964,43057400
2017-10-11,223.31842041015625,223.31842041015625,222.70544021191907,222.8718100527529,47674300
2017-10-12,222.9856414794922,223.3534295777759,222.74920150132218,223.0031590161625,47065100
2017-10-13,223.25709533691406,223.53732246594643,222.98563365689205,223.42347852453142,54800400
2017-10-16,223.55484008789062,223.7474929101981,223.14327818056006,223.48479666338406,38221700
2017-10-17,223.71246337890625,223.75625053916676,223.28337058749773,223.502293026835,31561000
2017-10-18,223.93141174316406,224.13281666932104,223.73875890528632,224.08902950399124,40888300
2017-10-19,223.99264526367188,224.02768033167854,222.7316634166635,223.15199069899964,61903800
2017-10-20,225.1486053466797,225.17490169725397,223.9751975121371,224.78959602390063,89176400
2017-10-23,224.27285766601562,225.49884452362673,224.19404880641378,225.47257490375944,63915300
2017-10-24,224.66697692871094,224.90340355828232,224.30794089748093,224.7020120040323,66935900
2017-10-25,223.55484008789062,224.44804741295565,222.425206140693,224.3342034646924,103715300
2017-10-26,223.84378051757812,224.43924305641963,223.72118450299524,224.16779476908982,69798000
2017-10-27,225.67398071289062,225.8316251660089,223.85255793086253,224.58813405767742,85562500
2017-10-30,224.83331298828125,225.57765452017483,224.53558172030918,224.58812096030857,54285700
2017-10-31,225.18360900878906,225.43756651350975,224.88587770708503,225.209878631765,60304800
2017-11-01,225.48133850097656,226.30448897952348,225.11356378226472,225.96298388357675,54202700
2017-11-02,225.56893920898438,225.7090527881011,224.34297879662896,225.41132145395284,56449500
2017-11-03,226.32205200195312,226.3658258047985,225.3149872971758,225.72656259486914,59589700
2017-11-06,226.6723175048828,226.80366563440188,226.12062863696988,226.1906720647358,49652600
2017-11-07,226.5147247314453,227.11018746689305,226.00680960937726,226.77742101945586,57502200
2017-11-08,226.8999481201172,226.9962878847408,226.05929348051524,226.33952060169227,50469600
2017-11-09,226.07684326171875,226.26949608312867,224.49182016688687,225.69153761889893,95085500
2017-11-10,226.0067596435547,226.18190827946347,225.37626196778473,225.6915241676346,59984700
2017-11-13,226.2169189453125,226.44460682954087,225.28868995813082,225.3237250304575,50228600
2017-11-14,225.6915283203125,225.79660681421927,224.63192448424843,225.4113011872742,61315200
2017-11-15,224.56190490722656,225.2449419140767,223.8525982741104,224.7195226648228,80811500
2017-11-16,226.47091674804688,226.83871826309365,225.46387871189867,225.507652517148,67777000
2017-11-17,225.80535888671875,226.4446220610121,225.7265500116303,226.12062111100445,75756800
2017-11-20,226.19065856933594,226.3833113891138,225.80535292978027,226.0505717221622,48075500
2017-11-21,227.67056274414062,227.85447682737197,226.15563662524804,226.9612562057613,69176800
2017-11-22,227.4691925048828,227.81069763269807,227.30280930386726,227.67934950661527,45033400
2017-11-24,227.99459838867188,228.0997036196381,227.81947645159548,227.95959003561677,27856500
2017-11-27,227.88076782226562,228.33611690074267,227.67934954628222,228.03838557359245,52274900
2017-11-28,230.1924591064453,230.2187287184391,228.24842764714867,228.34476737373834,98971700
2017-11-29,230.05242919921875,230.8580754663208,229.6058456330416,230.32389086310647,77512100
2017-11-30,232.0665740966797,232.9772722931551,230.8931529126595,230.97196179174296,127894400
2017-12-01,231.58489990234375,232.32924152209492,228.3448639162651,231.84762285727766,164390900
2017-12-04,231.30474853515625,233.6340602076984,231.25218255388125,233.2049806981147,94040600
2017-12-05,230.47274780273438,232.18909193484973,230.34139970761024,230.47274780273438,77994500
2017-12-06,230.51654052734375,230.94564663856292,230.05242607049982,230.56907976970888,75898600
2017-12-07,231.243408203125,231.55864369859842,230.25387446911444,231.243408203125,77218600
2017-12-08,232.5044403076172,232.51317903458224,231.20840959928682,232.1979434893843,76563900
2017-12-11,233.2049102783203,233.26621496801627,232.47809962197297,233.2049102783203,83077500
2017-12-12,233.6165008544922,234.08938078279797,233.23996069117888,233.99304101780547,85195800
2017-12-13,233.59019470214844,234.299501121718,233.5026203996494,233.8616563331479,102905400
2017-12-14,232.63575744628906,234.001831407951,232.58321819575838,233.88798745715712,100666700
2017-12-15,234.57296752929688,235.03945427234981,233.58718625043218,233.639994043191,144610300
2017-12-18,236.06048583984375,236.41254679897668,235.8668482832412,235.97246388492815,83653600
2017-12-19,235.15391540527344,236.35092803483727,235.08348709734065,236.3069304877763,82382900
2017-12-20,235.03065490722656,236.17485961736992,234.73140178088948,236.12205182216493,76751500
2017-12-21,235.51480102539062,236.22776018062655,235.26835562550028,235.65563080540426,67032300
2017-12-22,235.4531707763672,235.56759663243676,234.91625565031677,235.5323824781393,78720900
2017-12-26,235.17153930664062,235.3915807913124,234.90750026924763,235.0483031821687,45244400
2017-12-27,235.28591918945312,235.64679037704607,235.01306995063143,235.33872698661037,57751000
2017-12-28,235.7700653076172,235.81408972453278,235.4004106245225,235.78768581859745,45116100
2017-12-29,234.88099670410156,236.36847882828334,234.68738604371111,236.35088518475453,96007400
2018-01-02,236.5621337890625,236.59734793924068,235.35631103559285,235.74358610597346,86655700
2018-01-03,238.05848693847656,238.20812696947078,236.72942775097104,236.72942775097104,90070400
2018-01-04,239.061767578125,239.54587477819527,238.12001079281382,238.70092331658452,80636400
2018-01-05,240.65492248535156,240.77813171842422,239.36107780519546,239.85396845853816,83524000
2018-01-08,241.0950164794922,241.25343986955644,240.26765851734245,240.5581013991269,57319200
2018-01-09,241.6407012939453,242.2656114264505,241.23580572818628,241.5174652016206,57254000
2018-01-10,241.27105712890625,241.53512299871895,240.21487423124526,240.88378200827157,69574300
2018-01-11,243.0313262939453,243.0313262939453,241.6582700778627,241.8255036942274,62361500
2018-01-12,244.61563110351562,244.78283785291816,242.99610279050717,243.29538272654625,90816100
2018-01-16,243.7795867919922,246.52570051228253,243.08424810623418,245.874386244416,106555100
2018-01-17,246.10317993164062,246.49045508517855,243.7795558709453,244.7125295970506,113258800
2018-01-18,245.68951416015625,246.41122976047913,245.19659656063544,245.98876733307662,100728000
2018-01-19,246.8072967529297,246.8072967529297,245.6894958496924,246.27038164407927,140920100
2018-01-22,248.8140411376953,248.8140411376953,246.54319861484595,246.5960332679467,91322400
2018-01-23,249.3422088623047,249.63265179478304,248.53244440420556,248.85810149413138,97084700
2018-01-24,249.24537658691406,250.5832459642879,248.06595748775115,249.9847127299476,134816100
2018-01-25,249.3509521484375,250.20471402062026,248.5588083267436,250.10790867887582,84587300
2018-01-26,252.2378387451172,252.28186314019422,249.93180923556702,250.1870647733443,107743100
2018-01-29,250.5655975341797,252.10588770899435,250.40717413415427,251.66580480190444,90118300
2018-01-30,247.9955596923828,250.61843695887197,247.52026257180148,248.73489584632466,131796400
2018-01-31,248.11868286132812,249.35090935700217,247.04487973070007,248.84923536768983,108364800
2018-02-01,247.83709716796875,249.139752342768,247.04495324648897,247.38823083343112,90102500
2018-02-02,242.4417266845703,246.6489189381392,242.40651252489292,246.5168725544824,173174800
2018-02-05,232.3021240234375,242.79371086272545,231.75642559353702,240.68131857966466,294681800
2018-02-06,236.8791046142578,237.38080573317725,227.69897872213318,228.79037608073344,355026800
2018-02-07,235.59396362304688,239.72191602483426,235.5147250731593,236.32448933195957,167376100
2018-02-08,226.75714111328125,236.034097056527,226.7219269569538,235.89326729174834,246449500
2018-02-09,230.1633758544922,232.0205129539918,222.6115510503879,229.5472489990059,283565300
2018-02-12,233.5432586669922,235.0131478028692,230.30425401924134,232.21419932369602,143736000
2018-02-13,234.12411499023438,234.6698135169629,231.7564667161148,232.33737939762483,81223600
2018-02-14,237.2838897705078,237.64476096412412,232.62780526622583,232.63661551940828,120735700
2018-02-15,240.31161499023438,240.32042524168574,236.56210090303313,239.02658072289958,111200300
2018-02-16,240.38204956054688,242.32723516288615,239.6427135708152,239.68673797361885,160420100
2018-02-20,238.87698364257812,240.87497712315854,238.08483982487812,239.4314923731264,86369700
2018-02-21,237.6887664794922,241.7991526348577,237.59196113335105,239.31707860169553,98883700
2018-02-22,237.99679565429688,240.32922934550533,237.32788799940926,238.61292237749535,110511300
2018-02-23,241.79026794433594,241.79026794433594,238.7449026972359,239.2201996097264,92766400
2018-02-26,244.59805297851562,244.69488517707467,242.27442939994546,242.8641254019329,86491400
2018-02-27,241.54391479492188,245.4958778415357,241.4822967371023,244.7829187706097,99099200
2018-02-28,239.0969696044922,243.09292877790918,238.78012289514385,242.64403574581104,121907800
2018-03-01,235.6204071044922,240.434915343989,234.12411442597886,238.88581486369563,176855100
2018-03-02,236.83505249023438,237.3983716162241,233.08556364243586,233.94810912087289,139083200
2018-03-05,239.5723419189453,240.18846875059273,235.541167333542,235.64680979709024,97307400
2018-03-06,240.17971801757812,240.62861130218002,238.68342497592946,240.5493727197497,79213200
2018-03-07,240.09161376953125,240.4436746997118,237.82079793841837,238.01443547909676,87063500
2018-03-08,241.25341796875,241.37662719632826,239.77474607466175,240.7693107290197,66901200
2018-03-09,245.45181274414062,245.45181274414062,242.3448287927158,242.66170242288203,113625300
2018-03-12,245.14378356933594,246.36722699736953,244.75650844539223,245.7423167630409,71924800
2018-03-13,243.55947875976562,246.80729267739554,242.9521622151338,246.30559172999912,91968900
2018-03-14,242.30963134765625,244.70368337191348,241.75514946256,244.5188560768814,105895100
2018-03-15,242.04559326171875,243.46264729648829,241.54389231279492,242.8201434578408,83433000
2018-03-16,242.30813598632812,243.35973066378793,242.25511667218015,242.57323255706797,100343700
2018-03-19,239.0295867919922,242.48482208147317,237.37708882052542,241.5569572533792,109208400
2018-03-20,239.43605041503906,240.07230891591502,238.75559119009515,239.4272048766045,59757300
2018-03-21,238.97654724121094,241.4862264091591,238.76447003403774,239.39188308399758,78709600
2018-03-22,233.00282287597656,237.5979999945079,232.72885384939002,236.74966416722836,148785900
2018-03-23,228.0364227294922,233.77159492761265,227.8420096555202,233.44463361413833,183534800
2018-03-26,234.27532958984375,234.55811720817164,229.2383066079222,231.6419474274861,141956100
2018-03-27,230.28985595703125,235.74221375579822,228.73455132957181,235.21202078562462,129941400
2018-03-28,229.60940551757812,232.09260187443158,228.50479184044528,230.42241304991515,146452300
2018-03-29,232.5432891845703,234.40789128155768,229.61827403229532,230.7493974721348,111601600
2018-04-02,227.52392578125,232.52562014188928,225.0495882525477,232.0130642531419,186286300
2018-04-03,230.4401092529297,230.91730997897946,226.9672098407095,228.76110162347888,119956900
2018-04-04,232.90562438964844,233.612566483105,226.7551418786171,226.8876901501262,123715300
2018-04-05,234.7436981201172,235.62738914999005,233.5772194883386,234.6641421954918,82652600
2018-04-06,229.5122528076172,234.27533379736204,227.9923030419464,232.7819206539907,179521200
2018-04-09,230.6433563232422,234.03672660538797,229.70664599907167,230.970317685891,105442900
2018-04-10,234.3106689453125,235.0971668991006,232.3930745308955,233.53301653153406,103529000
2018-04-11,233.08230590820312,234.74364901170844,232.75534461044813,232.82602801208256,91140200
2018-04-12,234.9999542236328,235.94551011855185,234.2311473257847,234.40789632285558,68890500
2018-04-13,234.3106689453125,236.42270343128394,233.30327520427028,236.30781928359713,85079200
2018-04-16,236.23704528808594,237.0058789229403,235.12361323918094,235.9454391954948,63405300
2018-04-17,238.76449584960938,239.36539931364314,237.49197853276627,238.00450749488644,64682000
2018-04-18,238.9412384033203,239.74537353512525,238.48170179301928,239.20633493379327,57303900
2018-04-19,237.6156005859375,238.4904457319084,236.5816706213451,238.28718716639722,77655900
2018-04-20,235.60084533691406,237.7658990812484,234.71715433401994,237.54497633052486,99953100
2018-04-23,235.5654754638672,236.73195385379043,234.4873715522299,236.17522430550414,65558000
2018-04-24,232.39306640625,236.81152135905498,230.89078093505276,236.59059861141472,112885500
2018-04-25,232.96742248535156,233.40926790918508,230.51076300756145,232.33116399630714,103840900
2018-04-26,235.33575439453125,236.16642611436546,233.55070823494597,233.9925537468531,67731900
2018-04-27,235.55665588378906,236.2459337414099,234.61994564056346,235.94548205661184,57053600
2018-04-30,233.74510192871094,236.73198165607022,233.67439155053606,236.17525204240047,82182300
2018-05-01,234.1604461669922,234.2664847699566,231.62423039491986,233.17953515335418,74203400
2018-05-02,232.58746337890625,234.7789996239809,232.19863721256587,233.96601907116514,86368900
2018-05-03,232.07484436035156,232.72876684022265,228.9200621292283,231.75672865709527,136311500
2018-05-04,235.07945251464844,235.75991179330262,230.77588198168894,231.10284331231682,91222100
2018-05-07,235.87484741210938,236.84688607701938,235.15903278879605,235.84833775703208,55304900
2018-05-08,235.87484741210938,236.23713704212827,234.31069685820916,235.50368527291405,67499200
2018-05-09,238.15478515625,238.4817465946272,236.0250860676584,236.54646065427553,59666100
2018-05-10,240.381591796875,240.7085800870118,238.79095894501123,238.89699753938797,72063900
2018-05-11,241.1150665283203,241.38016301005507,239.99276183006265,240.50531765222445,59871500
2018-05-14,241.22999572753906,242.20203432090474,240.68208461608054,241.5481115650527,54790600
2018-05-15,239.568603515625,240.01926752715545,238.6230477994931,240.00160341803257,87036100
2018-05-16,240.5760498046875,241.0355864236159,239.57747457430713,239.60401119596355,53942600
2018-05-17,240.37278747558594,241.45089152917097,239.59513511324812,240.31092263582997,56536400
2018-05-18,239.77186584472656,240.3904603285665,239.4183948402933,240.028143784387,64368000
2018-05-21,241.5745849609375,242.11365045107684,240.86764300493607,241.25646917116896,58025900
2018-05-22,240.90293884277344,242.35220471630439,240.5759775578704,242.0959268302574,52966400
2018-05-23,241.56576538085938,241.5923020009654,239.47142196883436,239.6305068489211,64694200
2018-05-24,241.0709228515625,241.44208498193186,239.28587652654045,241.16814289660945,76043800
2018-05-25,240.49647521972656,241.1238882133398,239.99276492981866,240.49647521972656,56374800
2018-05-29,237.73057556152344,239.6305330453535,236.61714308785497,238.87054465819892,115908600
2018-05-30,240.90293884277344,241.344784247908,238.96768077893915,239.03836417779522,69678400
2018-05-31,239.42724609375,240.7969563816566,238.82634267506256,240.49650467231288,93519900
2018-06-01,241.77781677246094,242.07826841884986,240.65551215742434,240.72622252604762,71258400
2018-06-04,242.92662048339844,243.18289839279595,242.36107233671052,242.59965916870462,45385200
2018-06-05,243.10345458984375,243.4834353336152,242.29044681961813,243.05925384896074,51135000
2018-06-06,245.13583374023438,245.24187232618866,243.0945100563013,243.71310443184038,62732200
2018-06-07,245.1092987060547,245.91346052372114,244.19909831341712,245.6218544425505,72969400
2018-06-08,245.83395385742188,245.88697314970935,244.48190796788347,244.64981138282843,72139700
2018-06-11,246.160888671875,246.87667600886886,245.93996598840525,246.05485009870569,58892500
2018-06-12,246.4791259765625,246.84141558459777,245.83402178467537,246.57631904991064,72329000
2018-06-13,245.69261169433594,246.9739744526654,245.48935305247187,246.71769650737758,79070600
2018-06-14,246.31126403808594,246.84145719683949,245.71917905332324,246.5586965015429,77097600
2018-06-15,245.9969482421875,246.3342630036423,244.41691627211264,245.52649004573834,120041600
2018-06-18,245.49090576171875,245.61519099157218,244.06178815357862,244.5411043822243,52917600
2018-06-19,244.55006408691406,244.77197884561363,242.80137470479337,243.2185755347167,97531500
2018-06-20,244.96730041503906,245.63304478761074,244.62998559866284,245.2335873283846,53785500
2018-06-21,243.43162536621094,244.97617063642073,242.93453843234295,244.95840011715003,71061400
2018-06-22,243.87542724609375,244.80748545823238,243.65351249404213,244.69208545289305,54898500
2018-06-25,240.55560302734375,242.88126540868595,238.86905624683794,242.72149328077796,137854200
2018-06-26,241.08822631835938,241.94037150239652,240.36922458663946,241.12374026871296,68547400
2018-06-27,239.09097290039062,243.10318209396516,238.94005894114787,241.6740640121467,105110700
2018-06-28,240.45794677734375,241.2213204740955,238.32754361881487,239.03768703472497,76650500
2018-06-29,240.80413818359375,242.91677098828745,240.68873817656709,241.54976851068503,97592500
2018-07-02,241.31898498535156,241.47878420787828,238.99332252521182,239.23300781439923,63554800
2018-07-03,240.46685791015625,242.31320410898738,240.04079885597014,242.2155475162648,42187100
2018-07-05,242.4285888671875,242.49073151202296,240.52012702267885,241.5942141489761,56925900
2018-07-06,244.47914123535156,244.85194297888012,242.0735649798055,242.45527907427297,66493700
2018-07-09,246.68043518066406,246.73369255449904,245.43771797584225,245.48209009097027,50550400
2018-07-10,247.5680694580078,247.66572602641563,246.84018263606114,247.1331252520839,51966800
2018-07-11,245.7572784423828,246.804736738426,245.45547760766024,246.01470715904813,77054700
2018-07-12,247.9853057861328,248.03856316228035,246.41415901137128,247.01776066717977,60124700
2018-07-13,248.1805877685547,248.4823885914814,247.35507136267833,247.80778614167045,48216000
2018-07-16,247.9586639404297,248.36697949896225,247.5148344366151,248.22497789624032,48201000
2018-07-17,248.9617462158203,249.35231838280768,247.13317065638194,247.1864280346797,52315500
2018-07-18,249.48538208007812,249.59189680262602,248.59772327324964,249.04155267666388,44593500
2018-07-19,248.54458618164062,249.201445348002,248.06524260902577,248.81975837777637,61412100
2018-07-20,248.26055908203125,248.97070281148447,248.1007869013593,248.34044517236723,82337700
2018-07-23,248.7221221923828,248.92626647417546,247.71017768725454,248.0563777829698,47047600
2018-07-24,249.97364807128906,250.81693499098898,249.10375955328703,250.13344728552968,68026900
2018-07-25,252.1040496826172,252.42359393047738,249.6807307795288,249.72510289533034,78882900
2018-07-26,251.50929260253906,252.19278026627643,251.28737785713315,251.38503443149696,57919500
2018-07-27,249.8050079345703,251.93538411873658,248.88183498872385,251.83772754225907,76768700
2018-07-30,248.500244140625,250.04476273033924,247.9765012892581,249.88499054986124,63742500
2018-07-31,249.72509765625,250.33758454100294,248.88183784928523,249.2635247226231,68570500
2018-08-01,249.30787658691406,250.43522077645216,248.659902898579,249.92924867985008,53853300
2018-08-02,250.66612243652344,250.83475278125104,247.7989731487619,248.00314453963932,63426400
2018-08-03,251.7401580810547,251.79341546666754,250.61281354409368,250.79035622227616,53935400
2018-08-06,252.66322326660156,252.97388218684088,251.38499237975012,251.77556443346572,39400900
2018-08-07,253.4977264404297,253.8794405204031,253.19592553453344,253.32909609852106,43196600
2018-08-08,253.3911590576172,253.79061648823114,252.9295860778104,253.32904350842435,42114600
2018-08-09,253.044921875,253.84380944427295,252.91177846165436,253.45323737232636,35717000
2018-08-10,251.34950256347656,252.14839017212856,250.6393591752967,251.6069312347668,77076000
